id,annotations
742617240038572032,9
743460152909697024,9
743511631024381952,2
753053268134076416,6
742032927727464448,8
747774897921765377,11
742560073331838976,4
742428205026574336,1
746844120556118016,2
741901738597191680,1
742806304046080000,"1,8"
749125755867570177,"1,3"
744912589377835008,9
747114777730818049,10
746810869326086144,"1,8"
746816003196198912,"10,10"
748561554178740224,1
743339769975869440,4
743104070034984960,7
741660564615798784,0
741648636551913472,7
742605397744222212,"8,8"
743441250083299328,9
744756130463813633,2
747269872921370624,9
742131672708227077,11
742710718026252292,"9,9"
742413767598845952,7
742859688056893440,8
742827812696907776,"1,9"
747133672550084608,1
742771780842979328,8
742863894327218177,"4,10"
743548641458126852,5
742020300414562305,1
744830427039436800,"0,0"
746391048058978305,"2,9"
748600361443790848,2
744544531199168512,9
747798586327445506,10
742506975557259264,0
742366782908948480,1
742564743936901121,"10,10"
742358432670310405,7
743522151223832576,0
746978423940222976,7
742018456061661184,10
746766677761634304,"0,1"
741649301097549824,8
742355150107488256,"3,11"
744867108522070016,"3,3"
746707324878921728,4
741653468788740096,8
747657854199406592,6
746719043948687360,3
741849163143356416,"10,10"
743384053361971200,4
742627132187287556,9
746420161159303168,1
748641742962855937,6
744841248133898240,10
749280232834682880,1
744628680782123009,6
742435858804965376,3
742796118568914945,1
742114491941289984,7
746209386524094464,9
741379821322838017,"1,3,9,10"
741550178688065536,10
746518155997102081,"1,9,10"
741740887009550337,0
747651519273668608,11
743280002460901376,11
748488110011346944,11
747519218153828352,10
747323766653345792,11
748614192333201408,1
747804603043872768,2
741104212789067776,9
748497941099384836,2
746633076399185920,"3,8"
742091538931535872,1
743451710098542592,9
743546733939032065,1
747542904625717248,6
748016202803445761,11
748191817477296128,9
743253636491403268,3
747062500516999168,"8,8"
747450468750790657,1
743592594509336576,"3,3"
742936483955380224,2
742051302243328000,1
742235770665209856,"9,9"
747029739710255104,9
747134967080181760,"1,8"
748152706355859456,"6,6"
743202136369037312,1
742608235006300160,"1,8,10"
746360480663543808,10
742523707235569665,5
747738073337839616,7
747138725256126465,9
743016080902377472,1
744995140075393024,"7,7"
743700063206027264,"3,9,3,9"
744523729816981504,1
748214673246404610,8
741850931298373632,7
743985299164798976,9
744641734785765376,10
741450688387915776,0
746895698633826304,9
747276310330773504,7
741703418721538048,6
747303366674415621,1
746768604952166400,"1,1"
742491570033688576,7
742842265408704512,3
744488431980523521,"1,10"
743670721063223304,"0,0"
741451533292830720,9
743116039701987332,6
744544739492564992,"3,3"
742059676418879488,1
748613372787195905,"1,3,10"
742387963158515717,7
744608751118852096,7
744529745019281408,3
747936561010872320,1
747517236613570561,8
741729232619900928,6
741721254055415808,1
747999244171149312,8
747549795603062784,9
746378655450857472,7
745101326028242944,3
743140384667107328,"1,3,9,10"
744594820082057216,0
744849639711477760,9
743991245052182528,1
742592801288953856,7
747079847625654272,10
742153745669234688,"1,2"
748978090873937920,7
742062819697426432,0
741490699460169728,"8,8"
744886333236252672,7
747405965515849730,1
742820349788704768,1
742845754604158976,4
746904430570725376,"3,3"
741904344358981632,1
748492106776317952,1
744846130886938624,"1,8"
747662381619253249,"9,10"
742876134082269188,9
746415833434324992,7
748333261806526467,8
743990965938032640,9
742849171850301442,7
746407414568615936,"4,11"
743248637183033344,9
746318612865093633,2
741325078403518465,9
748005973390925825,1
741903498309042176,1
746761078714011652,7
742331751033233408,"7,7"
743994553439395840,"1,9"
748050793652174848,2
742568897711247360,1
744492053732724736,1
747967581328412672,9
747496972748103680,7
742435130120101888,1
747104821107429377,1
744618205021409280,11
747518041840189441,11
741443896270544896,1
748380326230122496,1
742220648638996480,7
746946717275217920,3
748255102096531456,1
744861276598374401,"1,7"
744841847638368256,7
742090768618270720,9
747313970877370369,"1,9"
742461979961360385,0
748356747870539777,8
744743422083272704,1
744604941566697472,1
743097008370659328,7
746400455656411136,"0,0"
742408042981908480,"1,9,10"
747739945956216832,7
746894248360849409,4
744606001878437888,1
746760240151011328,1
743704947074596864,0
747972565235175425,7
744897986677739520,7
743734569304678400,2
742682395367772162,"7,7"
747983088714682368,10
741786003048955904,8
747944874327040000,11
747900890544226304,10
746503151017136128,"1,1"
747808043350491137,"7,11"
747851590405619715,10
743271836465528833,"3,10"
741379073910427648,11
747861230971326464,1
747110484529160192,9
746459616079286273,7
746344138656780288,9
742890924653617153,1
741380033072267264,8
747853507768705025,"9,9"
747094809244897280,6
748139725853175808,"1,1"
744632322004254720,6
746501545215299584,1
746704818396340224,"9,9"
746980642156650496,7
741656619763662848,10
748637270954151936,10
748033212375568384,9
743439215132762113,8
749154154245947392,5
745104768566235136,1
741657967326601217,"0,0"
742549038784860160,"6,9"
744948195889909760,7
742883770999701505,1
742978837177372672,5
744934270569943045,"0,4"
742032115538092034,8
747478466245758976,11
748378306597224448,"5,7,5,7"
742768793294929920,9
746219540913131520,"1,9"
746364483166101505,"1,1"
742318681460477952,7
744511349993148416,1
742798285925191680,6
742985111281532928,4
742982226351120386,"9,9"
748157749461131264,4
742621527967997952,9
742980161776328704,9
748131856160174080,7
747713251379716096,1
742931974042619904,"3,3"
746579605469855747,7
742500662903111680,6
747883403719155714,9
744546840251609088,2
744588786923888641,10
744731323277836289,3
747877221000351744,3
742378305320542209,"7,7"
742913613573160960,"2,9"
742664355297169409,"7,9"
748041591902900224,7
742609107316834304,8
743458556045852672,9
746865235118546944,4
747494304696930309,"0,0"
746275160051847168,"9,9"
742085510256984064,9
747967803794264064,6
746772692603396097,4
744827806593466368,9
744739581069664260,11
748603972945084416,6
741892204566695938,7
742491486911094784,"7,10"
742704268361207808,9
741344173119266818,1
743250340477304836,9
742066173148176384,10
754293546983698432,"10,10"
744577186682798081,"1,7"
746988067437764608,7
748022419865108482,1
744702879710076928,5
743137585426477056,2
744812603348647936,3
742003414121385984,5
742769914432212992,9
747411570825781249,"3,3"
748146625676214272,"1,1"
747101951796584448,0
742180185496117248,1
742343184206995457,1
748037408051073026,7
743717813311799296,6
744599942669316096,0
747795956557557760,5
746210744945958912,"1,7"
748448057071706112,5
743566910877474816,11
743111713952665600,"1,1"
747658636579704833,9
747844230358441988,9
743997177769271296,5
748619059349028864,"3,10"
742648916198461440,4
744982205215145984,2
744975848596377600,2
742310535211843584,7
741701311624683521,2
744934166370869248,1
747662781156036608,8
742116498051764224,"7,7"
742324152732770304,7
746434898425053184,7
742805834024013824,6
744608528246013952,7
746369547419037700,0
743284345494921217,3
746764568572100608,2
746408246445903873,7
742637924265697280,"1,1"
742641967021068288,3
744918489895440384,9
746693026358104064,4
742410357050773507,"9,10"
748041363535577088,"7,7"
742121498513707009,6
746548576096903168,9
747314282010808321,1
748143617097801729,2
744648196236926977,3
747000401107488768,6
742361292208525312,4
743223100012003328,1
742451308423221248,4
742755762099736577,7
744753592754540544,"3,10,3,10"
743248120839020548,"1,10"
746782134925295616,"6,6"
742010671718502400,0
747499777865060352,0
741900253281046528,1
743022679356100608,"1,9"
742330264597204992,7
748496103947935744,10
747072511205117952,9
742669103425458176,"9,9"
741357389534789633,8
741658084104228864,10
742654896533471232,"4,4"
747581651304099840,1
746754806992146433,1
741781749248598016,1
744583506592997376,"3,9,10"
743287671045292033,5
747531076415938561,"6,10"
741820470333313024,"0,8,0,8"
748155292974612481,"3,4"
748673788716384256,5
742495541192462336,"2,2"
747491292347793408,"9,10,9,10"
746421882619052032,8
742071027186819072,"0,9"
742100617502429184,1
743212193768869888,4
743454537294483460,6
744875917101563908,3
741064459175632896,2
743248604001935360,"7,7"
747967058147586048,9
748190743567572992,1
742104087961993217,6
743993214495916033,9
744701189481078784,9
746345341969018881,11
743514137204928513,8
747892868531036161,"4,5,9"
748478862397431808,5
744633865960980481,"5,10"
742732594647867392,7
742490599660621826,"5,5"
746314864138682371,2
741321174500573184,7
744883620721070080,4
747784141345689606,3
745000197462253568,7
746244470757154817,0
741498251069804544,9
741435873409912832,3
742340571524665344,1
748609499506802688,"6,7,6,7"
746864307791552512,"1,1"
747539066774654976,3
744590703783645184,"0,0"
742089284509925376,9
743460011242721280,9
748024791320436736,7
744729544356151297,11
741564203358670848,"10,10"
743274251000549376,9
742088572224831494,9
742356757821968384,7
747128031756566528,9
743995984242348032,1
741419296560189440,"0,7,0,7"
741686100415131653,1
743550324535857156,8
748065353347936257,9
744604785798610944,1
748248348985950208,9
743965919240687616,1
747548693943853057,9
744686045120200704,7
743103474347462657,"9,9"
742731769137352704,7
744563080995176448,9
742982887352455168,5
746347269046272000,9
743340130837004289,1
744776729156190209,9
746502953469546500,8
748616600195039232,1
741751204728836096,8
742987517297852418,5
741699027079561216,9
746767629713571840,1
742774852415721472,10
746784426412154882,5
742811134487605249,3
742133406402777088,5
748375146801545216,3
744865657284493312,3
746441129692893184,1
746771935153917952,9
748009163670822913,1
742276244251783168,"3,4"
746945116238151680,9
743490496924946433,"3,9"
741657205880070144,5
746494231905107969,9
748195995071045632,1
746409591106199552,3
743556717049438208,9
743103271296860160,7
748614951405817856,1
744915977746456579,"8,9,8,9"
748244160507895809,10
744895401631744000,1
743206649737809921,7
746313586994188289,6
743130544066695168,1
748246787303968768,"9,9"
747461639897653249,"1,9"
741588758710124544,3
742559969753464832,9
746711901950844929,6
747774870486810624,3
744942873456615424,11
747190286103740416,11
743243515040145408,"7,7"
747400172762603520,7
742178965444382720,1
742158800711356416,0
741994270123515904,5
748057849742397440,1
742773622826098688,1
742081639497519104,4
741393035473215488,"1,7"
742587614922866688,"3,4"
747213492848033792,"0,10"
746752087653027840,10
744623374618472449,6
747354543416090624,3
747732061440573441,7
744562399898906628,9
742068117552136192,2
743013858273415168,0
744620246783275008,1
748242531608051713,9
744933716221263875,11
748321786861858816,2
747603904347594752,1
747875143100293125,7
744994327345004544,9
744598934962737152,3
747461715948900352,9
748146896900751360,1
741731215204438016,11
743280233088901120,"7,11"
742885199873224704,"9,10,9,10"
747975358591410176,0
746474210965368832,2
744992470501560320,9
746862474859790336,11
744866227403644931,6
744978319595057152,"5,5"
748021449215066112,1
747032952312315904,5
747517062336122880,8
746589710986919937,"9,9"
743369824030494720,2
743351558843162624,2
743045506390216704,1
747123437152370689,9
746762646360199168,7
742703754101805056,9
748268822331785216,"2,9,2,9"
743529835587313664,2
743193977239838720,1
746441178900422656,1
742113365577879552,7
746810373718810624,8
748046052595470337,7
747304226938753025,1
742410833578328064,1
742542096997986304,7
748553189075607552,2
742565912285433856,"1,1"
746939345706246144,3
743588697514225664,0
743494478875533316,10
742701967206649856,9
741324493155487745,9
742881078218739712,9
743446890553868288,9
752652855346024450,8
743100028839952384,7
742641870233182208,1
744779702796070913,3
743703397333819393,6
742446682797903874,0
742624356367400960,"7,8,7,8"
743462493075423233,9
744626857149079552,8
744663793901285381,5
746474661312028672,"1,1"
747298644513062914,1
748541353416605696,0
744534812468383744,3
747480079895138304,10
748619535494881281,8
741820804233498624,8
746516576677957633,9
748680082324004864,"9,9"
744911232189227008,1
748553976161902592,2
747512542424145920,1
743129048822341632,3
746658281557360645,11
743506282091421697,10
747726888941064196,"1,1"
743331162383253505,3
742753913040830465,1
744883150728404992,3
742583339551494144,"1,5"
747589578060607488,2
747658572314583040,9
744775848931123200,9
743276074641948672,11
744672503293960192,3
746858339385040896,7
743704395854950401,0
747806811248541696,2
744657887750950913,6
741687170851688448,5
741499169198747648,2
742461566499573760,9
744849907622678528,"9,9"
741449261456330752,"5,5"
747130340544757760,9
743982976963272704,1
746388548878741504,"5,5"
741698147009724416,"4,9"
741047312064057344,9
742470958594859010,8
747115588816764928,10
744697955064504323,9
743038466821349376,"9,10"
744597719327596544,6
747534108193067008,7
746524776433254400,"1,10"
747292371683934209,4
748635921260511232,6
746206381833756672,9
748813298716385280,1
742829754957615104,1
743480196884533248,3
747970787173249024,9
743971846299619328,"1,4"
744947186215989248,7
747652543187161088,6
743287824326230016,3
747292034969440257,"8,8"
743561767205277696,6
746283246116233218,1
747064858651267072,8
741958400083394560,"5,5"
741449231232163840,5
747410045323776000,1
742768038110498816,"7,8"
744748743170228224,5
746960987660517376,0
743481242151096320,11
741585487719104512,"1,1"
746738277315645440,11
747070203452874753,9
741082385958076417,3
742236097837707264,9
746413834781396992,3
748684861603450880,10
743346996027654144,2
744764139193655296,"4,9,4,9"
741885844168921089,3
741597476247871489,8
743131274290696192,3
743052685243494400,2
747137377039228929,1
746799970095931392,5
742466941529427968,0
759686958947897344,1
741671964637581312,"0,10"
747300919277064192,1
741888285358723072,"3,8,3,8"
744989927977299968,"7,7"
746455047249207297,"1,1"
744964063147364352,9
744854385583259648,9
744729897910865920,"3,3"
747157737998553089,"5,5"
741699527799910400,9
748294074667405312,0
746237482249814016,"1,3,4,5"
744581598654259200,10
741672847794311169,7
742095031113285632,11
746837656022093824,4
742823969041096704,1
747550351021191169,9
743968656380596224,4
759133386552246272,6
742723124144308225,"9,9"
742156160166469632,0
741586524958031872,10
748244583276904448,"4,4"
741703379362152448,7
746398112927801344,0
741690789693140992,1
743485563064451072,1
744622129396715520,1
742177891752910848,9
743986548354359296,9
746349952637480960,1
746745289432764416,11
745046705368858625,5
741652142981677062,"9,10,9,10"
746383450249236480,5
741993961959477248,"4,9,11"
747453244704620545,1
743014151253983232,"1,9"
746426062553374720,8
742601150424322048,1
747494150908502016,7
742605023855661056,0
743524127357739010,0
748128443036884992,"4,7"
746760965656580096,7
747677370186874880,"4,5"
748802905507979264,"1,1"
748026579196968962,7
744866942301790208,"3,9,3,9"
743251494732894212,10
748509461208145920,"1,1"
741980012161716224,9
744986891569758208,1
747935079482200064,"1,9"
746964007857250304,0
746632445160632320,"3,4"
748064660943937536,"1,9"
743428933706784768,1
747471399711875072,1
753981483325554688,"3,11"
744923502055153666,7
742443265522294784,8
748608986006556672,8
748003279934734336,1
742888927015645184,"1,1"
744538858486923264,"1,10"
748612111320948737,1
742639047475142657,3
741439241167736832,7
742422189241212929,11
743274603515101184,8
746898553780346881,"8,9"
743660369210712064,"0,0"
746345447841763328,9
744886149701844992,"1,4,9"
743146265228238848,5
746334339462471684,2
742326011640057856,7
746904942632275968,3
742666062886535168,9
743642569473658880,"1,8"
742668553334194177,1
742186074198286338,2
741056676539695104,6
746235382375682048,4
741619311928741888,9
746464406209445888,9
747731179613339649,7
747415121270554624,1
741433455611805696,9
742870701934153728,6
744893337803468801,7
744725710036570112,3
741695416593440768,"9,10"
747314227983978496,7
746282885829754880,"1,1"
743681156017598465,11
746172866073235459,9
741781679002419200,"5,7"
741713557574713345,1
742181045085347840,1
743731495500558338,9
744533823979819008,3
747544386485911556,4
742630378154778624,3
748192213968949248,1
741578189231652864,2
742861656892440576,9
747492622705491968,7
742098568681541634,6
747514567840903168,8
746241587634647041,0
741373914035687424,2
743513548001771521,"6,6"
741457014572888064,9
746614573155786752,"3,3"
744968444777357312,1
741493551935029248,9
744669705395404802,3
742981109638660096,9
747801677424525312,"1,5"
742789173971652612,"1,1"
746629820629540864,4
746696472461086720,7
746552900667609088,9
748538700787769344,8
743461648686448640,9
748501614034575360,1
744853736523079680,9
742153275399675904,0
741860828673019904,"8,9,10"
747391171572404225,7
743735335419416576,9
742707590631706624,9
747196095734874112,8
742895847554220032,7
746766554742689793,"2,2"
746798111364882433,5
748369520247582721,7
746314069347540992,"3,10"
741068699604373505,6
746588242644893696,9
748583146556358657,10
742315449866670080,"3,11"
742352025397153792,7
742120488546095104,7
742927541745262592,9
742570837685870592,1
741510844136185857,3
743171243692662784,0
748611896794767360,1
742348313748475905,1
747028905656262657,5
746918391194091522,7
748226202628923393,10
742986476993024001,9
741632453522100224,"0,0"
742692860894416897,"1,1"
743302315847737345,9
743093797639335936,9
741671095246458880,5
741329134912212992,9
743205310093983744,7
742345165415682049,1
742902861982539776,7
747933835501805569,6
744605692540006400,1
746312695624904704,9
742849738979037184,3
741381084785451008,8
747770386696257536,0
742941176144236544,6
743141758519771136,5
742431766548480001,1
748126839890030593,7
742630072239022080,"9,10"
741055999046344704,2
746414921496301568,6
747686683399831553,3
742786584165158912,10
741774060279844864,5
747487220592848896,10
748590594574807040,10
742718651204177920,9
746270837443964928,"9,9"
746239374724038656,"5,11"
747644973613522944,4
741496854177820672,8
743442835354038273,9
741451801094803456,9
745058099682217984,4
741458944149848066,"9,9"
746975756421636096,6
748640958527455232,"1,10"
742348957309886464,7
746426137119592448,"5,5"
743403502848905216,5
742214363961040896,7
741344846502318080,8
741081924504952832,7
746419246494793728,8
748043744751026176,7
742749419934765058,7
744564638495301633,"9,9"
741323733487521792,"7,7"
744564809451081728,"7,7"
746703217732485120,6
743550386162769920,11
747500464565010433,"0,7"
746704180157390848,10
748190325835890688,9
742625390934515712,9
743208201487671296,3
746764851700203520,7
742656272005136385,7
741772716416618497,1
748806074451398656,"6,6"
747623331277475840,11
743541580267675648,11
743101415506255872,9
746604931054964736,9
746409113140137984,11
744515971797377025,1
743227251588685825,8
746348903583334400,7
742941531540180992,11
741077639566352385,5
748551274048544768,6
744971209549451264,1
743499557284216832,3
747729758688018433,"7,7"
749003735582380032,6
747111787594547200,"9,10,9,10"
744543195548229633,3
747458835934220288,"1,9"
742387718513143808,7
747131581223968768,"5,9"
742842612260999168,3
747908449636278272,0
742218709943472128,6
744905807955845121,"7,7"
746541706863120389,2
742899443436032000,7
741661363861393408,2
749735952793251840,"9,9"
743994988447444993,5
742099687545536514,1
746795522829205508,10
742629715433787394,1
743668556512952320,3
743260267514109954,9
741884992024805380,3
747299377929039872,1
742979041339289600,5
741734641028202496,"6,6"
744897956445196289,7
747080833077379072,10
744597339499864065,7
741694949104754688,9
743216615722934273,"1,10"
746408073066127365,10
743152245278072832,1
748039328618717184,11
748049652054953984,2
741092841032548352,7
742823653637640192,1
742026164433223682,5
746457530583363584,11
746736567285387264,8
747136681661317120,9
747075875858878468,"9,9"
749713447269588994,4
744919220362813440,9
742713099753377793,"0,0"
743157042626584577,"1,3"
748188450038243328,10
753594939943096320,"5,5"
747090425991725059,"1,7"
742055172403134464,1
747812064811450368,"1,3"
743205581113065473,7
741709411941502981,7
742112920683700224,5
747279682760904705,1
746454456485634048,6
748317121973612546,4
744873751687356416,10
741579161223987200,10
741434444914032640,7
742410080079908865,7
742353476701687808,7
746321581706776577,10
741791873975635968,6
746520837981769732,10
748615991752556544,1
743208687347499008,7
745028908077154304,11
746235087105122304,7
747549125189713920,4
749172836619681792,1
742872537252532224,11
747114076753453056,"1,2"
747572009874374656,0
743056363639558144,9
753851291508568064,3
742292965628858368,"4,4"
744734870664970244,9
747580974188269572,"1,1"
741593283231518721,"0,0"
744900833922342914,9
742498474021687300,5
741898274638991360,1
741844633731223557,7
743967186130079744,1
744919487149916160,9
743267578634772480,8
741784609654996992,"8,9"
743544492154753025,5
747726076282023936,"1,7"
748086127974825984,9
743281158620741632,"3,3"
748124002070167552,2
742783571845251072,"6,6,6,6"
744965758581538818,9
744706878496661505,"5,5"
747771763463880704,10
745061038702288896,4
743302314723684352,"9,9"
744736820127117312,1
742153316394631168,5
746222327348637697,"1,1"
741694187339317248,9
748230870511788032,10
747380440714055680,"1,8"
745008541602217985,10
741656716006166528,5
741960407984840704,0
742027848228167680,8
742647934022344704,"10,10"
742775333749936129,8
742988978551435264,11
743439987014672384,8
746794530138132481,10
746768057608118273,0
743377931918057472,"4,4"
744511040826773504,"1,4,1,4"
748072007879753728,10
748444889822732290,9
742485371527778305,1
742980351266594819,9
743021537565908992,"9,9,9"
745073821376483329,8
748604380308340736,1
748074251349954560,"1,1"
742938581933686785,11
742984702269792256,"3,8"
742759699335008257,7
743684677173555200,"7,8,11"
746315748549656576,10
741738868903268353,7
746637867166863360,8
759807315360952321,"6,6,6"
744538259351543814,3
748323747870842880,2
752641579475664896,6
742752806726193153,1
744607525299859456,7
746665053630402561,"0,2,3"
747271477091696641,7
747179057020809217,5
742152340040523777,5
743723150257455104,9
741901598192869377,1
741884105567133696,3
743288199531814916,5
747755691020947456,2
753545627343134720,9
741584557850415104,6
742753761291075584,7
747873953885130752,7
741831221714489344,1
741345868373229568,8
748628755300626432,4
746660230935814144,0
746769928317968385,9
742345515652812800,1
744927324211142656,3
749682394668695556,6
743299028704591872,"0,0"
742741017439436800,0
746293942807760896,5
747490995726589952,8
743253346195144704,7
743249781384876032,6
746344575136997376,3
742433623689854977,"0,1,7"
743483955576446976,8
743433162223722497,7
748128515350900740,"3,3"
742477598580609024,8
742231167923978240,6
758053552199725056,11
742100128568221697,1
742998472773799938,0
753850639755587584,7
742651192338055168,"5,10"
748515598188032000,4
748634082628644864,10
746387592900317184,"1,9"
747588853368774658,3
744723091117514753,"0,0"
748637955191775232,8
746400018354085890,0
742663988547342336,"9,10,9,10"
743473154966814722,"11,11"
747986087600021506,"1,10"
746414786817187840,7
742935282803183616,"9,11,9,11"
742467829098786816,"5,5"
741783346427006976,1
747863615932268544,8
743223025609351168,4
746895004480606208,"0,4"
744884327985487873,7
741396897378775040,7
748409537816838144,1
742197585759379460,1
745094020766937088,"3,8"
744571064806584320,1
742748810418528256,"1,1"
741994012123402240,1
741459473483456512,9
741986334924013568,9
748958638627139586,"6,6"
741346790675492865,"3,9,10"
747666547599114240,4
742085233839742976,7
747801582553669632,3
744729215690547200,9
748410032065253376,"9,9"
746210621021003777,1
744989423457157121,9
747378313786695680,8
747849131289419776,3
747936668708048896,1
742424172836622336,2
745038396045856769,6
748494912392335363,10
742062222545801217,"1,1"
741813983838101505,2
742633140829749248,"1,4"
741322694801645568,9
746779038736343040,4
744922848276320256,9
746857920327987200,"7,7"
747586732510552065,"1,2"
742218613642297344,7
741359715502919680,"6,6"
743726000232534020,9
743027742388719620,3
746194139339907072,3
741677443883245568,7
746448635324432389,"1,1"
741054745704550401,3
747601789151739904,4
744946321916895232,9
746749950252351489,"1,8,1,8"
742495261583245312,7
747797090651213824,7
743214558161043456,"1,1"
742772528381321216,9
747130135602659328,1
743303101398933508,9
743551789333504000,1
748293781724618752,7
744615449896292352,3
742646324202459136,7
747801962486206464,"3,7"
741097102059536384,11
741948202186772480,1
747464672501178368,8
743598551268098049,"1,7"
741344798771138560,4
747830988714147840,5
748096804474990592,2
742481869153931265,5
748139576976257024,"1,9"
745036605086441476,11
743629049600352256,0
746763622844497920,"1,7"
742374566744449024,0
742056069287940096,1
747503211246911488,5
747000491989663744,1
743326181655642112,7
746431554260344832,7
742656951025205248,1
744608228307255296,"1,10"
746612638621151233,9
743498034613452801,9
743558423644602368,6
747763850703839232,0
744674788556234753,"4,4"
748444248144515074,5
744596701961388033,7
741761192650145793,8
747968920422801408,1
746944496106102784,2
746895197364174848,9
742133518830968832,1
760264172106047488,0
742729452950421504,7
741448182564040705,1
742502892309864448,8
741353369202229248,"8,8"
743216509879746560,1
747728350718865409,"1,10"
747495701639106564,7
746896957029883904,"3,3"
748148001491849216,1
742850677580271616,7
747747716848099328,2
746352021033213952,1
746164264847675400,3
741774406775668736,1
743090178252627968,"9,9"
746192834768691200,1
741654358639546369,7
747466316685185024,1
746985886554873856,"2,2"
742286385512583168,"3,3"
742624174909296640,"9,9"
742536971424137216,0
743306256601878528,"7,8,7,8"
742655682051211264,7
746765202058797056,7
748252492203450368,1
742853721432961024,0
744965486862016512,1
744547073354252288,8
748399902791712768,4
742684131977531393,7
742683072202579968,"7,9"
741443092637700096,0
744677811584122880,3
743044521072689153,1
743513524647792640,2
742319375009517568,7
742660357961986048,1
747278214964215808,1
747191871982739456,7
747097351454662656,10
741586042025693184,6
742829583133614080,1
742770498417905665,9
743206205221384192,7
742954457965703169,1
746167285937741824,9
742052804231979008,1
743627477226971140,7
741891972160331776,3
746432386238341121,3
746327459826630657,10
741945509170946048,"1,1"
743443069123461120,9
743281274085834756,11
747649480850288640,"1,1"
746347758424973315,"7,7"
760612733792296961,11
749079697867157504,6
747943314209513473,"1,1"
747305762926407685,0
748453393690038272,9
744014743892037633,9
747414598240862208,1
746729756754870272,11
747466115828178945,9
742863243987668992,10
746688883304325121,2
748630789059805184,4
743297375876243456,7
741622209769263104,4
742662559220834308,1
746666663291064320,0
744529779718766592,"3,3"
744934276609638400,"8,9,8,9"
745051808498749442,4
743492950940876800,9
748020371438313473,11
747143496998522880,"10,10"
744521233367240704,1
742374325257277442,7
741721157712351232,1
741900203645620224,1
742161060229042178,"0,4,9"
743108934987309056,3
744993190055403520,7
742689141234634752,11
747865105287655424,"3,8"
742053295154442240,1
741383354990219265,3
741664410398302208,5
743673573655535617,8
742572215669903361,"0,0"
748619823828049922,"8,8"
741054936759316480,"6,6"
748313826622222338,9
754532650115739649,9
748152113377779713,1
742376460170600449,7
741688272590622720,9
744532355260497921,"3,3"
741764006818484229,7
753604078849003520,9
743977443623636992,"0,9,0,9"
743018756264349696,9
744611194745556993,1
748582448582246400,7
746799608823590912,10
747580499598532608,1
743207645650292736,0
743456885022416896,10
743325638048636928,9
748411049913753600,1
742179859187793920,0
742882693134749696,8
744957025843453952,5
747537076883755008,3
746313318793502720,2
743483577086574592,8
744728742644219904,3
741346684890939393,0
747168114182328320,8
744885945061740544,4
742868643952918532,1
741101719707389952,"9,9"
745001652495781888,7
741583683803451397,1
744944889989824514,"2,7"
743506299439226882,3
745086749357936644,5
742986568688934914,2
746952052757008384,3
746168921774919680,8
742139838107779072,9
742735287692840960,7
743345713300410368,"3,3"
742061818319917057,0
742804738962558977,2
747893300712058880,3
746461616053567488,5
744953863644418049,5
742002661617238018,1
744733385738706944,9
742984516361453569,9
747408094393667584,1
741786392330702852,"6,7"
742916444686561280,7
744015084800872448,2
746315435109421057,10
743175884199329792,2
746830852504551425,0
744778837850939393,9
741338029256773632,1
748445703144341505,5
741852246405586949,7
748567413784883201,9
741706495369351168,7
746864683227897856,7
747509064209313793,0
753736738929913856,1
746747084313788416,7
746352031229677568,"2,2"
741092263086854148,5
746828623055851520,2
746512651195392000,"1,1"
743287459220426752,5
743438925037920256,9
748100232639094785,2
746665710932328448,"1,1"
747469051056775168,11
747459337832960001,1
744935261696495616,11
742899249361387520,5
742493792863977474,"3,8"
743698154151780353,0
743228126507962368,3
744973000370458624,2
744613465587879937,11
743212726604959748,7
742116042600763392,7
742175663143198720,1
741082001051029504,7
748213980221562880,9
748242143144091648,9
748402800095223808,1
742380770073939968,"0,0"
743443327257739265,4
742747155761405953,2
748217755757875200,3
741352087997534209,8
742983879687086084,9
741340927181127680,1
743308914570125312,5
742670750813847553,7
746358277483696128,10
742768407716761600,8
744961598566043648,8
746402694546530304,1
743481336778854401,1
748503429824151552,1
744003860453273601,9
743432712715833345,7
741353260993282051,8
742804317258682368,1
744765791996780544,7
744726425094107136,9
743518603622912000,6
743690332559138816,"0,0"
748017160509853696,11
746251263411650560,0
749297558573441024,1
747414740805181441,1
744794826499981312,11
743486529759129600,8
748488638904807424,1
741788244656816128,"8,8"
742618195169665024,9
747794400290316288,8
741691397279993860,9
743157889334939649,1
746751127253848064,"3,10"
746520731219963904,10
742844873485746176,2
747384529879339008,"10,11"
747404518544052224,1
746741688140447744,7
741762971219566593,1
743453681492819969,10
747634653251665921,"3,3"
744622688996462592,11
741694247171031040,2
743160677896957953,1
748600626066522112,1
743262411541491712,4
746776832289214464,"9,9"
746753438587953153,10
746383825442332672,10
748380158915186690,1
744944946906439680,7
744997207791677440,"1,7"
744581169367384064,2
746561999593574400,7
748196347006849024,1
744776299302944769,"3,3"
741434155666427904,7
741438480904032256,7
747159578266206208,"2,7"
743552393153912834,10
746225230851432448,7
743202272566452225,6
747364844823846912,3
744635050872836096,6
741990866206752768,"1,9,10"
747813253330440192,3
748545859038679040,8
742856256810057728,9
742899562394705922,5
741691365185064960,1
744621315072626688,1
741506678949093376,3
747874218482765826,8
742545752816156672,6
744808111127486468,"9,9"
742624061801562112,9
748209238720319488,8
746408958412238851,11
741777493556875264,1
743175005383467012,"1,6"
748614342040494084,5
741333282994933761,5
744836444275908609,0
742028913023541249,3
